#ID,Type_MiKu,ItemType,EquipmentSlotType,Name [JA],Name [EN],Rarity,Grade,Physical Attack,Magical Attack,Range Distance,Special Performance,Durability,Hardness,Weight,Slash,Strike,Pierce,checkup,Bonus Tolerance,FIG,THI,MAG,PRI,SAM,NIN,BIS,LOR,CLO,ALC,Occupations,HP,MP,STR,VIT,DEX,AGI,INT,PIE,LUK,Poison,Paralysis,Stone,Faint,Blind,Sleep,Silent,Charm,Confus ,Fear,Fire Def,Water Def,Wind Def,Earth Def,Light Def,Dark Def,Fire Atk,Water Atk,Wind Atk,Earth Atk,Light Atk,Dark atk,Sellable,Tradable,NEW,Lootable,Blessable,Cursable,Lower Limit,Upper Limit,required_str,required_vit,required_dex,required_agi,required_int,required_pie,required_luk,required_soul_level,required_alignment,required_human,required_elf,required_dwarf,required_gnome,required_porkul,required_gender,When Equipped [JA],When equipped [EN],Positive Effect,Abnormal State [JA],Abnormal State [EN],Abnormal State [JA] (text),Abnormal State [EN] (text),Status Effect,Comment [JA],Comment [EN],Obtained [JA],Obtained [EN],Note [JA],Note [EN],Collation [JA],Collation [EN],Evidence,
99915221,General Items,OTHERS,NONE,レジェンドバレットtype-D,Legend Barrett type-D,None,0,0,0,0,0,0,0,0.00,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,1,-1,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,,,FALSE,,,,,,,,,,,,,,,
99915301,General Items,OTHERS,NONE,試作毒矢,Prototype poison dart,None,0,0,0,0,0,0,0,0.00,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,1,-1,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,,,FALSE,,,,,,,,,,,,,,,
99915302,General Items,OTHERS,NONE,試作麻痺矢,Prototype paralysis arrow,None,0,0,0,0,0,0,0,0.00,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,1,-1,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,,,FALSE,,,,,,,,,,,,,,,
99915303,General Items,GEM,NONE,試作劣化した石化矢,Prototype deteriorated stone Kaya,None,0,0,0,0,0,0,0,0.00,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,1,-1,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,,,FALSE,,,,,,,,,,,,,,,
99915304,General Items,OTHERS,NONE,試作劣化した気絶矢,Prototype degraded fainted arrow,None,0,0,0,0,0,0,0,0.00,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,1,-1,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,,,FALSE,,,,,,,,,,,,,,,
99915305,General Items,OTHERS,NONE,試作睡眠矢,Prototype sleep arrow,None,0,0,0,0,0,0,0,0.00,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,1,-1,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,,,FALSE,,,,,,,,,,,,,,,
99915306,General Items,OTHERS,NONE,試作劣化した沈黙矢,Prototype degraded silence arrow,None,0,0,0,0,0,0,0,0.00,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,1,-1,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,,,FALSE,,,,,,,,,,,,,,,
99915307,General Items,OTHERS,NONE,試作魅了矢,Prototype fascinated arrow,None,0,0,0,0,0,0,0,0.00,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,1,-1,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,,,FALSE,,,,,,,,,,,,,,,
99915308,General Items,OTHERS,NONE,試作恐怖矢,Prototype fear arrow,None,0,0,0,0,0,0,0,0.00,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,1,-1,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,,,FALSE,,,,,,,,,,,,,,,
99915309,General Items,OTHERS,NONE,試作移動停止矢,Prototype movement stop arrow,None,0,0,0,0,0,0,0,0.00,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,1,-1,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,,,FALSE,,,,,,,,,,,,,,,
99915310,General Items,OTHERS,NONE,試作行動停止矢,Prototype action stop arrow,None,0,0,0,0,0,0,0,0.00,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,1,-1,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,,,FALSE,,,,,,,,,,,,,,,
99915311,General Items,OTHERS,NONE,試作劣化した衰弱矢,Prototype degraded weakness arrow,None,0,0,0,0,0,0,0,0.00,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,1,-1,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,,,FALSE,,,,,,,,,,,,,,,
99915312,General Items,OTHERS,NONE,試作物理攻撃中低下矢,Decrease arrow in the prototype physical attack,None,0,0,0,0,0,0,0,0.00,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,1,-1,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,,,FALSE,,,,,,,,,,,,,,,
99915313,General Items,OTHERS,NONE,試作物理攻撃大低下矢,Prototype physical attack large decrease arrow,None,0,0,0,0,0,0,0,0.00,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,1,-1,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,,,FALSE,,,,,,,,,,,,,,,
99915314,General Items,OTHERS,NONE,試作魔法攻撃中低下矢,Decrease arrow during the trial magic attack,None,0,0,0,0,0,0,0,0.00,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,1,-1,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,,,FALSE,,,,,,,,,,,,,,,
99915315,General Items,OTHERS,NONE,試作魔法攻撃大低下矢,Prototype magic attack large decrease arrow,None,0,0,0,0,0,0,0,0.00,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,1,-1,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,,,FALSE,,,,,,,,,,,,,,,
99915316,General Items,OTHERS,NONE,試作物理防御中低下矢,Decrease arrow in the prototype physical defense,None,0,0,0,0,0,0,0,0.00,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,1,-1,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,,,FALSE,,,,,,,,,,,,,,,
99915317,General Items,OTHERS,NONE,試作物理防御大低下矢,Prototype physical defense large decrease arrow,None,0,0,0,0,0,0,0,0.00,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,1,-1,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,,,FALSE,,,,,,,,,,,,,,,
99915318,General Items,OTHERS,NONE,試作魔法防御中低下矢,Decrease arrow during the trial magic defense,None,0,0,0,0,0,0,0,0.00,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,1,-1,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,,,FALSE,,,,,,,,,,,,,,,
99915319,General Items,OTHERS,NONE,試作魔法防御大低下矢,Prototype magic defense large decrease arrow,None,0,0,0,0,0,0,0,0.00,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,1,-1,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,,,FALSE,,,,,,,,,,,,,,,
99915320,General Items,OTHERS,NONE,試作中鈍足矢,Prototype in blunt Ashiya,None,0,0,0,0,0,0,0,0.00,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,1,-1,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,,,FALSE,,,,,,,,,,,,,,,
99915321,General Items,OTHERS,NONE,試作大鈍足矢,Prototype large Don'ashiya,None,0,0,0,0,0,0,0,0.00,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,1,-1,0,0,0,0,0,0,0,8,,0,0,0,0,0,0,,,FALSE,,,,,,,,,,,,,,,
99915322,General Items,OTHERS,NONE,試作物理中増加矢,Prototype physical in the increase arrow,None,0,0,0,0,0,0,0,0.00,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,1,-1,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,,,FALSE,,,,,,,,,,,,,,,
99915323,General Items,OTHERS,NONE,試作物理大増加矢,Prototype physical large increase arrow,None,0,0,0,0,0,0,0,0.00,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,1,-1,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,,,FALSE,,,,,,,,,,,,,,,
99915324,General Items,OTHERS,NONE,試作魔法中増加矢,Increase arrow during the trial magic,None,0,0,0,0,0,0,0,0.00,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,1,-1,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,,,FALSE,,,,,,,,,,,,,,,
99915325,General Items,OTHERS,NONE,試作魔法大増加矢,Prototype magic large increase arrow,None,0,0,0,0,0,0,0,0.00,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,1,-1,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,,,FALSE,,,,,,,,,,,,,,,
99915326,General Items,OTHERS,NONE,試作自傷矢,Prototype own Kizuya,None,0,0,0,0,0,0,0,0.00,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,1,-1,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,,,FALSE,,,,,,,,,,,,,,,
99999001,General Items,OTHERS,NONE,伝説の兜type-D,Helmet type-D of the legendary,None,0,0,0,0,0,0,0,0.00,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,1,-1,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,,,FALSE,,,,,,,,,,,,,,,
99999002,General Items,OTHERS,NONE,伝説の鎧type-D,Armor type-D of the legendary,None,0,0,0,0,0,0,0,0.00,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,1,-1,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,,,FALSE,,,,,,,,,,,,,,,
99999003,General Items,OTHERS,NONE,伝説の足鎧type-D,Foot armor type-D of the legendary,None,0,0,0,0,0,0,0,0.00,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,1,-1,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,,,FALSE,,,,,,,,,,,,,,,
99999004,General Items,OTHERS,NONE,伝説の手甲type-D,Hand-back type-D of the legendary,None,0,0,0,0,0,0,0,0.00,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,1,-1,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,,,FALSE,,,,,,,,,,,,,,,
99999005,General Items,OTHERS,NONE,伝説の靴type-D,Shoes type-D of the legendary,None,0,0,0,0,0,0,0,0.00,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,1,-1,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,,,FALSE,,,,,,,,,,,,,,,
99999006,General Items,OTHERS,NONE,伝説の盾type-D,Shield type-D of the legendary,None,0,0,0,0,0,0,0,0.00,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,1,-1,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,,,FALSE,,,,,,,,,,,,,,,
99999007,General Items,OTHERS,NONE,伝説の剣type-D,Sword type-D of the legendary,None,0,0,0,0,0,0,0,0.00,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,1,-1,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,,,FALSE,,,,,,,,,,,,,,,
99999008,General Items,OTHERS,NONE,エクスキャリバーtype-D,Aix-caliber type-D,None,0,0,0,0,0,0,0,0.00,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,1,-1,0,0,0,0,0,0,0,2,,0,0,0,0,0,0,,,FALSE,,,,,,,,,,,,,,,
99999009,General Items,OTHERS,NONE,ドヤブレードtype-D,Doyaburedo type-D,None,0,0,0,0,0,0,0,0.00,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,1,-1,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,,,FALSE,,,,,,,,,,,,,,,
99999010,General Items,OTHERS,NONE,伝説の撲殺釘バットtype-D,Beaten to death nail bat type-D of the legendary,None,0,0,0,0,0,0,0,0.00,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,1,-1,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,,,FALSE,,,,,,,,,,,,,,,
99999011,General Items,OTHERS,NONE,伝説のバンダナtype-D,Bandana type-D of the legendary,None,0,0,0,0,0,0,0,0.00,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,1,-1,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,,,FALSE,,,,,,,,,,,,,,,
99999012,General Items,OTHERS,NONE,伝説の革ジャンtype-D,Leather jacket type-D of the legendary,None,0,0,0,0,0,0,0,0.00,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,1,-1,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,,,FALSE,,,,,,,,,,,,,,,
99999013,General Items,OTHERS,NONE,伝説の革パンtype-D,Leather bread type-D of the legendary,None,0,0,0,0,0,0,0,0.00,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,1,-1,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,,,FALSE,,,,,,,,,,,,,,,
99999014,General Items,OTHERS,NONE,伝説の指開き手袋type-D,Finger open gloves type-D of the legendary,None,0,0,0,0,0,0,0,0.00,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,1,-1,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,,,FALSE,,,,,,,,,,,,,,,
99999015,General Items,OTHERS,NONE,伝説のブーツtype-D,Boots type-D of the legendary,None,0,0,0,0,0,0,0,0.00,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,1,-1,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,,,FALSE,,,,,,,,,,,,,,,
99999016,General Items,OTHERS,NONE,メリケンナッコォーtype-D,Yankee nut Koo type-D,None,0,0,0,0,0,0,0,0.00,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,1,-1,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,,,FALSE,,,,,,,,,,,,,,,
99999017,General Items,OTHERS,NONE,ベアーナッコォーtype-D,Beanakkoo type-D,None,0,0,0,0,0,0,0,0.00,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,1,-1,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,,,FALSE,,,,,,,,,,,,,,,
99999018,General Items,MAP_FRAGMENT,NONE,2002102の地図,2002102 map of,None,0,0,0,0,0,0,0,0.00,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,1,-1,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,,,FALSE,,,,,,,,,,,,,,,
99999019,General Items,MAP_FRAGMENT,NONE,2002103の地図,2002103 map of,None,0,0,0,0,0,0,0,0.00,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,1,-1,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,,,FALSE,,,,,,,,,,,,,,,
99999020,General Items,MAP_FRAGMENT,NONE,2004101の地図,2004101 map of,None,0,0,0,0,0,0,0,0.00,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,1,-1,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,,,FALSE,,,,,,,,,,,,,,,
99999021,General Items,MAP_FRAGMENT,NONE,2004102の地図,2004102 map of,None,0,0,0,0,0,0,0,0.00,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,1,-1,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,,,FALSE,,,,,,,,,,,,,,,
99999022,General Items,MAP_FRAGMENT,NONE,2002104の地図,2002104 map of,None,0,0,0,0,0,0,0,0.00,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,1,-1,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,,,FALSE,,,,,,,,,,,,,,,
99999023,General Items,MAP_FRAGMENT,NONE,2002105の地図,2002105 map of,None,0,0,0,0,0,0,0,0.00,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,1,-1,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,,,FALSE,,,,,,,,,,,,,,,
99999024,General Items,MAP_FRAGMENT,NONE,2002106の地図,2002106 map of,None,0,0,0,0,0,0,0,0.00,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,1,-1,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,,,FALSE,,,,,,,,,,,,,,,
99999025,General Items,MAP_FRAGMENT,NONE,2002004の地図,2002004 map of,None,0,0,0,0,0,0,0,0.00,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,1,-1,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,,,FALSE,,,,,,,,,,,,,,,
99999026,General Items,MAP_FRAGMENT,NONE,2002005の地図,2002005 map of,None,0,0,0,0,0,0,0,0.00,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,1,-1,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,,,FALSE,,,,,,,,,,,,,,,
99999027,General Items,MAP_FRAGMENT,NONE,2002006の地図,2002006 map of,None,0,0,0,0,0,0,0,0.00,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,1,-1,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,,,FALSE,,,,,,,,,,,,,,,
99999028,General Items,MAP_FRAGMENT,NONE,2002007の地図,2002007 map of,None,0,0,0,0,0,0,0,0.00,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,1,-1,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,,,FALSE,,,,,,,,,,,,,,,
